id_tramite,nombre_solicitante,dni_solicitante,fecha_solicitud,tipo_tramite,area_responsable,canal_entrada,monto_asociado,documentos_completos,solicitante_declara_urgencia,dias_desde_solicitud,prioridad
2413,Marc Giménez Juan,10.34019433/r8a4k55,2025-06-23,Solicitud de Partida de Nacimiento,Tesorería,Telefónico,0.0,True,False,8,Baja
2414,Hugo Arnaiz-Aguirre,10.63323939/h5n1q87,2025-06-06,Reclamo de Servicio,Desarrollo Urbano,En Línea,0.0,True,False,25,Alta
2415,Úrsula Azucena Valderrama Giménez,10.49513687/j7w4i73,2025-06-09,Solicitud de Partida de Nacimiento,Servicios Públicos,En Línea,0.0,True,False,22,Media
2416,Teresita Nuñez Blázquez,10.54488328/b9n6r94,2025-06-20,Permiso para Evento Público,Desarrollo Urbano,En Línea,907.01,True,False,11,Baja
2417,Gustavo Ferrández Antón,10.60028818/g9k3n31,2025-06-06,Licencia de Construcción,Tesorería,Telefónico,162542.78,True,False,25,Media
2418,Dionisia Somoza-Perez,10.71457445/l3y8y92,2025-05-14,Reclamo de Servicio,Servicios Públicos,Telefónico,0.0,False,False,48,Urgente
2419,Sara Maestre Aranda,10.34849228/c6n3n12,2025-06-10,Solicitud de Partida de Nacimiento,Servicios Públicos,Presencial,0.0,True,False,21,Media
2420,Óscar Galindo,10.71957003/x9k4z12,2025-05-18,Pago de Impuestos,Tesorería,Presencial,2248.28,True,False,44,Media
2421,Esther de Ferrando,10.97582037/g6w3r03,2025-06-11,Pago de Impuestos,Tesorería,En Línea,4404.1,True,False,20,Media
2422,Belen Durán Noriega,10.74813117/h7w4r53,2025-05-28,Reclamo de Servicio,Seguridad Ciudadana,En Línea,0.0,True,False,34,Urgente
2423,Estrella de Zamora,10.83599247/o9e2v82,2025-05-10,Licencia de Construcción,Servicios Públicos,En Línea,125752.5,True,False,52,Alta
2424,Merche de Guardia,10.1883878/e8b1b37,2025-05-25,Licencia de Construcción,Desarrollo Urbano,En Línea,187226.57,True,False,37,Alta
2425,Jacinta Ibarra Segura,10.74432258/c3c4y85,2025-05-27,Pago de Impuestos,Registro Civil,En Línea,7532.1,False,False,35,Urgente
2426,Margarita Carro-Tomé,10.25126110/g0b7j81,2025-06-12,Solicitud de Partida de Nacimiento,Registro Civil,Presencial,0.0,True,False,19,Media
2427,Nacio del Torrents,10.48525575/m7y6p60,2025-06-20,Reclamo de Servicio,Tesorería,En Línea,0.0,True,False,11,Media
2428,Graciano Perales Pombo,10.10369374/e3c1v85,2025-06-16,Pago de Impuestos,Seguridad Ciudadana,Telefónico,8630.91,False,False,15,Alta
2429,Bibiana Rubio Baquero,10.23571606/w4y6u37,2025-05-12,Permiso para Evento Público,Servicios Públicos,Telefónico,840.62,True,True,50,Urgente
2430,Galo Ibáñez-Núñez,10.93740703/s2w2a67,2025-05-23,Pago de Impuestos,Desarrollo Urbano,En Línea,3935.99,True,True,39,Urgente
2431,Teodora Gual,10.20545864/z7a4c77,2025-05-19,Solicitud de Partida de Nacimiento,Tesorería,Presencial,0.0,True,False,43,Media
2432,Moisés Izquierdo Lamas,10.95964287/l0y5q50,2025-05-26,Licencia de Funcionamiento,Seguridad Ciudadana,Telefónico,2004.01,True,False,36,Media
2433,Adelardo Sedano Priego,10.18830713/w9s9u02,2025-06-22,Pago de Impuestos,Registro Civil,En Línea,4022.75,True,False,9,Baja
2434,Leocadio Riera,10.18453325/x1c4a85,2025-06-04,Permiso para Evento Público,Registro Civil,En Línea,971.98,True,False,27,Media
2435,Ani del Torres,10.11993197/q4v0w18,2025-06-14,Permiso para Evento Público,Registro Civil,Telefónico,370.72,True,True,17,Alta
2436,Renato Flor Quesada,10.77301130/b0b5l68,2025-06-10,Solicitud de Partida de Nacimiento,Tesorería,Telefónico,0.0,True,False,21,Media
2437,Calixta del Vall,10.61665742/a4q4p41,2025-05-22,Permiso para Evento Público,Servicios Públicos,Presencial,671.8,True,False,40,Media
2438,Francisco Jose Rivero-Pinedo,10.70276811/o2c7w75,2025-05-05,Solicitud de Partida de Nacimiento,Servicios Públicos,En Línea,0.0,True,True,57,Urgente
2439,Albino Lucena,10.55031377/l4p4k33,2025-06-26,Pago de Impuestos,Desarrollo Urbano,Presencial,295.59,False,False,5,Alta
2440,Miguel Ángel Cifuentes Pacheco,10.32865554/c0r5p87,2025-06-16,Pago de Impuestos,Desarrollo Urbano,Presencial,3216.75,False,False,15,Alta
2441,Zaira Jiménez Pablo,10.33869566/j8a1d17,2025-06-23,Pago de Impuestos,Registro Civil,Presencial,4438.85,True,False,8,Baja
2442,Teresa del Carnero,10.53164127/b6t4m82,2025-06-30,Licencia de Funcionamiento,Registro Civil,En Línea,2407.16,True,False,1,Baja
2443,Mar Garay,10.62293496/c5t1z88,2025-05-23,Solicitud de Partida de Nacimiento,Servicios Públicos,Presencial,0.0,True,False,39,Media
2444,Lola Rius Santamaría,10.43074894/d6n3i00,2025-05-31,Pago de Impuestos,Registro Civil,Telefónico,4241.56,False,False,31,Urgente
2445,Lino Samper Muro,10.49774553/i7e8d56,2025-05-15,Licencia de Construcción,Tesorería,Telefónico,161213.53,True,False,47,Alta
2446,Gertrudis Palomar-Peinado,10.87208869/p1y2v22,2025-05-13,Pago de Impuestos,Tesorería,Presencial,7219.58,False,False,49,Urgente
2447,Ceferino Pastor-Ayuso,10.43818853/l2a3b43,2025-06-16,Solicitud de Partida de Nacimiento,Tesorería,Presencial,0.0,True,False,15,Baja
2448,Juanita Estela Sureda Navas,10.35335654/s4l1k25,2025-06-02,Licencia de Construcción,Desarrollo Urbano,En Línea,61355.18,True,False,29,Media
2449,Sara de Caballero,10.25026502/n0w5v51,2025-05-10,Reclamo de Servicio,Registro Civil,En Línea,0.0,True,False,52,Urgente
2450,Soraya de Blanch,10.61614885/k4u9j66,2025-05-12,Licencia de Funcionamiento,Seguridad Ciudadana,En Línea,1042.01,True,False,50,Media
2451,Marina Palomino Amorós,10.72137169/t0j1b43,2025-06-20,Licencia de Funcionamiento,Registro Civil,En Línea,2065.58,True,True,11,Media
2452,Salud Mercader-Morillo,10.51276018/p7v1k09,2025-06-03,Permiso para Evento Público,Servicios Públicos,Presencial,257.29,False,False,28,Urgente
2453,Melisa Peralta Arana,10.67920968/p5w1t88,2025-05-26,Solicitud de Partida de Nacimiento,Tesorería,Telefónico,0.0,True,False,36,Media
2454,Dimas Collado Blazquez,10.1165119/x5n7g90,2025-05-07,Pago de Impuestos,Seguridad Ciudadana,Presencial,8020.42,False,False,55,Urgente
2455,Benita Mur Coronado,10.32253740/o1w8h42,2025-05-15,Permiso para Evento Público,Tesorería,Presencial,602.56,True,False,47,Media
2456,Imelda Roda Llamas,10.2825629/x7r5a23,2025-05-18,Licencia de Construcción,Seguridad Ciudadana,Telefónico,106124.01,False,False,44,Urgente
2457,Eliana Lasa-Palau,10.2314716/o8p4e75,2025-06-16,Pago de Impuestos,Registro Civil,Telefónico,6705.08,True,True,15,Media
2458,Sandra Rocha Pujol,10.45369680/s8v4u22,2025-06-29,Pago de Impuestos,Seguridad Ciudadana,Presencial,8307.59,True,False,2,Baja
2459,Hilda Barreda Agustí,10.90695841/y7t3d84,2025-05-21,Licencia de Construcción,Servicios Públicos,Telefónico,38225.82,True,False,41,Media
2460,Soledad del Pulido,10.29680144/s8b7s54,2025-06-10,Solicitud de Partida de Nacimiento,Tesorería,Presencial,0.0,True,False,21,Media
2461,Claudio Santiago Sastre,10.1261631/u7s0m80,2025-05-26,Pago de Impuestos,Desarrollo Urbano,Presencial,5423.93,False,False,36,Urgente
2462,Soledad del Sanjuan,10.2479867/l1b4u10,2025-06-16,Licencia de Construcción,Desarrollo Urbano,Presencial,192371.22,True,False,15,Baja
2463,Luis Ángel Moya Cortina,10.51150315/r2q0s42,2025-06-16,Pago de Impuestos,Seguridad Ciudadana,Telefónico,3724.47,True,True,15,Media
2464,Roldán Cadenas-Jaume,10.98742913/w9j6e14,2025-06-18,Pago de Impuestos,Registro Civil,Telefónico,1734.07,True,False,13,Baja
2465,Agustín Pozuelo Río,10.10839035/u4f9z55,2025-06-20,Licencia de Construcción,Servicios Públicos,Presencial,136012.92,True,False,11,Baja
2466,Narciso Pera Nicolau,10.6275407/t2g1g90,2025-06-21,Permiso para Evento Público,Registro Civil,Presencial,1285.44,False,False,10,Alta
2467,Morena Ayala Santamaría,10.69834320/i6x8j22,2025-05-17,Licencia de Funcionamiento,Tesorería,Telefónico,1894.73,True,False,45,Media
2468,Ofelia Llamas-Mármol,10.83366239/a4c9x79,2025-05-24,Permiso para Evento Público,Servicios Públicos,Telefónico,1360.0,False,True,38,Urgente
2469,Enrique Marco Carrasco,10.38292716/w4o2y84,2025-05-14,Permiso para Evento Público,Servicios Públicos,Presencial,982.59,True,False,48,Media
2470,Vicenta Mascaró-Coloma,10.9110546/y9p7n82,2025-05-22,Licencia de Construcción,Servicios Públicos,Presencial,28710.9,True,False,40,Media
2471,Natalio Mateo Gelabert,10.65328898/v9x9o39,2025-05-10,Permiso para Evento Público,Servicios Públicos,Telefónico,1183.34,True,False,52,Media
2472,Ascensión del Agustín,10.96258067/o2h0d86,2025-05-06,Licencia de Construcción,Tesorería,Presencial,67276.1,False,False,56,Urgente
2473,Ulises Cantón Berrocal,10.65627118/v9o4w22,2025-06-05,Reclamo de Servicio,Tesorería,Telefónico,0.0,True,True,26,Urgente
2474,Jeremías Bárcena,10.25554017/i9t1f34,2025-06-16,Licencia de Funcionamiento,Desarrollo Urbano,Presencial,1302.73,False,False,15,Alta
2475,Amaro Haroldo Batlle Burgos,10.97218353/w0s4s61,2025-05-11,Pago de Impuestos,Seguridad Ciudadana,Presencial,5410.05,False,False,51,Urgente
2476,Cebrián Rodríguez Perez,10.13852525/a4p2k08,2025-06-19,Solicitud de Partida de Nacimiento,Registro Civil,Telefónico,0.0,True,False,12,Baja
2477,Julie Charo Gutierrez Barriga,10.18538312/e1m2o87,2025-06-13,Reclamo de Servicio,Desarrollo Urbano,Telefónico,0.0,False,False,18,Urgente
2478,Vito Gallego Cañas,10.98878432/i5r7a70,2025-05-29,Licencia de Construcción,Servicios Públicos,En Línea,68799.2,True,False,33,Alta
2479,Reynaldo Fuertes Alegria,10.8699096/s3a4b63,2025-06-25,Pago de Impuestos,Registro Civil,En Línea,6374.32,True,False,6,Baja
2480,Rosaura Castelló Alcántara,10.30110017/y5h9m97,2025-05-10,Solicitud de Partida de Nacimiento,Registro Civil,Presencial,0.0,True,False,52,Media
2481,Teodora Torralba,10.48996828/m4i8z48,2025-05-28,Licencia de Funcionamiento,Desarrollo Urbano,Telefónico,2009.57,True,False,34,Media
2482,Felicia Riera Lladó,10.74354971/p3f2g23,2025-05-13,Licencia de Funcionamiento,Seguridad Ciudadana,Presencial,1090.73,True,True,49,Urgente
2483,Alondra Ramírez Garmendia,10.48115038/i7x2r71,2025-05-26,Pago de Impuestos,Desarrollo Urbano,En Línea,8126.07,True,False,36,Media
2484,Ezequiel Sanabria Pi,10.29793945/a3f5z22,2025-05-15,Licencia de Funcionamiento,Desarrollo Urbano,Presencial,904.0,False,True,47,Urgente
2485,Miguel Ángel Revilla Pinedo,10.70314797/x4i4h41,2025-06-19,Licencia de Funcionamiento,Servicios Públicos,Telefónico,808.59,False,False,12,Alta
2486,Anacleto Torrent Fabra,10.53395178/w3b7p04,2025-06-18,Reclamo de Servicio,Servicios Públicos,Telefónico,0.0,False,False,13,Urgente
2487,Lola Mena Ibáñez,10.3985605/b9p6h62,2025-05-24,Pago de Impuestos,Seguridad Ciudadana,Presencial,473.31,True,False,38,Media
2488,Ana Ureña,10.43589186/n9o3k17,2025-06-29,Pago de Impuestos,Desarrollo Urbano,En Línea,4831.79,True,False,2,Baja
2489,Maximiliano Tamarit,10.769633/z7b9l00,2025-06-11,Reclamo de Servicio,Tesorería,Telefónico,0.0,False,False,20,Urgente
2490,Leire Sotelo Baquero,10.3292386/l1u9g11,2025-06-18,Permiso para Evento Público,Seguridad Ciudadana,Telefónico,945.03,True,False,13,Baja
2491,Josep Valero,10.57978579/h2d1v61,2025-05-22,Permiso para Evento Público,Seguridad Ciudadana,Telefónico,752.12,True,True,40,Urgente
2492,Martin Solana Mendez,10.17010328/z0y1p52,2025-05-09,Permiso para Evento Público,Seguridad Ciudadana,Presencial,253.29,True,False,53,Media
2493,Leandro Ramirez-Pelayo,10.71852651/j5j2y53,2025-06-20,Permiso para Evento Público,Registro Civil,En Línea,289.63,True,False,11,Baja
2494,Vicenta Bermejo Aller,10.11572074/q2h0s74,2025-06-13,Permiso para Evento Público,Desarrollo Urbano,En Línea,239.33,True,False,18,Media
2495,Román Cadenas Duque,10.45867986/g8c3k46,2025-05-28,Reclamo de Servicio,Servicios Públicos,Presencial,0.0,True,False,34,Urgente
2496,Remigio Carbonell-Olmo,10.29737973/y5f9j67,2025-05-25,Permiso para Evento Público,Desarrollo Urbano,En Línea,296.44,True,False,37,Media
2497,Ciríaco Frías Catalán,10.47102448/p8h9n41,2025-06-07,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,En Línea,0.0,True,False,24,Media
2498,Jose Ramón Torrent-Rueda,10.5835255/d5f0a47,2025-06-04,Permiso para Evento Público,Registro Civil,En Línea,560.24,True,False,27,Media
2499,Cloe Casares Amat,10.91689556/a2e2j23,2025-06-03,Permiso para Evento Público,Seguridad Ciudadana,Telefónico,525.05,True,False,28,Media
2500,Carlito de Rozas,10.45116996/m1m6x94,2025-06-06,Solicitud de Partida de Nacimiento,Tesorería,Telefónico,0.0,True,False,25,Media
2501,Yago Carranza Barrio,10.17528153/d5s6g07,2025-06-16,Licencia de Construcción,Registro Civil,Presencial,78253.89,True,False,15,Baja
2502,Augusto Polo Chaves,10.27239243/v0p3y95,2025-06-05,Pago de Impuestos,Seguridad Ciudadana,Presencial,5648.92,True,False,26,Media
2503,Iván Victorino Cid Múgica,10.3928620/m4x6r97,2025-05-17,Permiso para Evento Público,Registro Civil,Telefónico,1337.49,False,False,45,Urgente
2504,Jafet Fiol-Ballester,10.99567069/a0j5a38,2025-06-14,Pago de Impuestos,Registro Civil,En Línea,5924.08,True,False,17,Media
2505,Raúl Ávila Segarra,10.12206175/d7r1c78,2025-05-31,Reclamo de Servicio,Registro Civil,En Línea,0.0,True,False,31,Urgente
2506,Bonifacio Alberdi Escudero,10.35009475/t1d6z32,2025-06-14,Solicitud de Partida de Nacimiento,Servicios Públicos,Presencial,0.0,True,False,17,Media
2507,Mariana Amo,10.11693450/i9l4d67,2025-06-10,Licencia de Construcción,Seguridad Ciudadana,Presencial,176189.49,True,False,21,Media
2508,Eduardo Perera Huguet,10.82725936/n9x3i63,2025-06-22,Permiso para Evento Público,Servicios Públicos,Presencial,1034.19,True,True,9,Media
2509,Maite de Bolaños,10.51604238/o4l6i50,2025-06-16,Reclamo de Servicio,Registro Civil,En Línea,0.0,True,False,15,Media
2510,Leticia Reina Vera Cabañas,10.98635761/q3m3b36,2025-05-21,Licencia de Funcionamiento,Tesorería,En Línea,1964.12,True,False,41,Media
2511,Buenaventura Nando Múgica Aragón,10.93878468/s0j5o49,2025-05-18,Solicitud de Partida de Nacimiento,Registro Civil,Telefónico,0.0,True,False,44,Media
2512,Lola del Maestre,10.88359457/j0n7m44,2025-05-28,Permiso para Evento Público,Servicios Públicos,En Línea,913.13,True,False,34,Media
2513,Macarena Alegria Puente,10.74644970/s6y1t40,2025-06-22,Reclamo de Servicio,Servicios Públicos,En Línea,0.0,True,False,9,Media
2514,Cesar Montenegro-Bello,10.79477728/o5r1e28,2025-06-23,Pago de Impuestos,Servicios Públicos,Telefónico,5226.4,False,True,8,Urgente
2515,Nélida Sáez Amat,10.88444362/c0k2n69,2025-05-31,Permiso para Evento Público,Registro Civil,Presencial,732.12,True,True,31,Urgente
2516,Pepe Nogueira Sarmiento,10.31832343/s3p2a72,2025-06-26,Pago de Impuestos,Desarrollo Urbano,Presencial,976.78,True,False,5,Baja
2517,Otilia Escamilla Nuñez,10.95970419/u1e8g66,2025-06-12,Reclamo de Servicio,Seguridad Ciudadana,Presencial,0.0,True,False,19,Alta
2518,Raimundo Maximiano Soto Nogueira,10.57090325/m9r0l31,2025-06-18,Reclamo de Servicio,Tesorería,Telefónico,0.0,True,False,13,Media
2519,Ruth Llano-Moreno,10.77318443/d1m5q04,2025-06-21,Permiso para Evento Público,Desarrollo Urbano,Telefónico,1491.48,True,False,10,Baja
2520,Ligia Calderon Iglesia,10.73024777/r3j7u51,2025-06-03,Reclamo de Servicio,Tesorería,Telefónico,0.0,True,False,28,Alta
2521,Claudio Ferreras Font,10.96303088/j5e5w84,2025-05-02,Reclamo de Servicio,Seguridad Ciudadana,Presencial,0.0,True,False,60,Urgente
2522,Marcos Cuadrado,10.72370038/i4m6h45,2025-06-28,Licencia de Construcción,Desarrollo Urbano,Telefónico,80023.34,True,False,3,Baja
2523,Rosario Casado Martorell,10.2654205/c0i5n10,2025-05-27,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,Telefónico,0.0,True,False,35,Media
2524,Bibiana Tamayo Pomares,10.66736422/a2y1l61,2025-05-17,Permiso para Evento Público,Desarrollo Urbano,En Línea,649.8,True,False,45,Media
2525,Andrés Felipe Ibáñez-Mir,10.78046925/k6s9k83,2025-05-28,Licencia de Funcionamiento,Desarrollo Urbano,Telefónico,1696.41,False,False,34,Urgente
2526,Hugo Galván Olmo,10.22716643/x5m0j38,2025-05-15,Reclamo de Servicio,Desarrollo Urbano,En Línea,0.0,True,True,47,Urgente
2527,Ruth de Río,10.94805905/v6c1p36,2025-05-13,Licencia de Funcionamiento,Tesorería,En Línea,1484.24,True,False,49,Media
2528,Sancho Arévalo Muro,10.9919580/u3r9w72,2025-06-01,Licencia de Construcción,Seguridad Ciudadana,Telefónico,65932.36,True,False,30,Media
2529,Bernardita Camino Barbero,10.87345000/h2l8i28,2025-06-19,Reclamo de Servicio,Desarrollo Urbano,Presencial,0.0,True,False,12,Media
2530,Marisol Fuster Padilla,10.38881200/k4w8b25,2025-06-09,Reclamo de Servicio,Registro Civil,En Línea,0.0,True,False,22,Alta
2531,Yolanda Isabel Atienza Alfonso,10.87555773/k7v5v44,2025-05-03,Licencia de Construcción,Servicios Públicos,En Línea,40564.22,True,True,59,Urgente
2532,Lucila Barroso,10.52338814/m4c6d48,2025-06-03,Licencia de Funcionamiento,Registro Civil,Telefónico,1247.14,False,False,28,Urgente
2533,Ester Jáuregui Ureña,10.48610622/t4i6f50,2025-06-15,Pago de Impuestos,Tesorería,En Línea,8538.91,True,False,16,Media
2534,Mónica Bosch,10.49454966/i1h1w68,2025-06-03,Permiso para Evento Público,Servicios Públicos,Telefónico,793.28,False,False,28,Urgente
2535,Teodora Peinado,10.5456539/y0t8y09,2025-06-01,Licencia de Funcionamiento,Registro Civil,Presencial,1716.13,True,False,30,Media
2536,Joel Francisco Duarte Pintor,10.83563667/m7v8s64,2025-06-22,Reclamo de Servicio,Registro Civil,En Línea,0.0,True,False,9,Media
2537,Luciano Higueras Lucas,10.74234094/q4e0i32,2025-06-13,Licencia de Funcionamiento,Desarrollo Urbano,Telefónico,708.36,True,False,18,Media
2538,Anselma Plaza Lamas,10.35558019/p9v0p24,2025-05-23,Permiso para Evento Público,Registro Civil,En Línea,1494.77,True,False,39,Media
2539,Bernabé Blanca Cánovas,10.5126787/d2b3q51,2025-06-21,Solicitud de Partida de Nacimiento,Desarrollo Urbano,Presencial,0.0,True,False,10,Baja
2540,Bonifacio Calvet Rosell,10.34436419/f2n4e63,2025-05-09,Permiso para Evento Público,Tesorería,En Línea,1326.64,True,False,53,Media
2541,Beatriz Morera Roldan,10.45288399/i4h2r69,2025-05-04,Reclamo de Servicio,Seguridad Ciudadana,Presencial,0.0,False,False,58,Urgente
2542,Alonso Elías-Llamas,10.55877837/u3x9t70,2025-05-13,Permiso para Evento Público,Servicios Públicos,En Línea,462.59,True,False,49,Media
2543,Roque Lamas,10.31856826/z0b0b33,2025-05-08,Reclamo de Servicio,Desarrollo Urbano,En Línea,0.0,True,False,54,Urgente
2544,Francisco Jose Valderrama Fabra,10.31836738/n9n1l39,2025-06-17,Licencia de Funcionamiento,Seguridad Ciudadana,Presencial,854.77,False,False,14,Alta
2545,Adriana Cañete Godoy,10.39263016/v9p0o52,2025-06-15,Solicitud de Partida de Nacimiento,Desarrollo Urbano,Telefónico,0.0,True,False,16,Media
2546,Reina Mendez Galan,10.93856527/q6g3c85,2025-05-28,Licencia de Funcionamiento,Desarrollo Urbano,Presencial,2293.37,True,False,34,Media
2547,Abel Serrano,10.68606612/n6b4m84,2025-06-03,Pago de Impuestos,Servicios Públicos,Telefónico,398.81,True,False,28,Media
2548,Venceslás Núñez Paniagua,10.79589899/b6n2l54,2025-06-24,Pago de Impuestos,Servicios Públicos,Telefónico,1534.65,False,True,7,Urgente
2549,Lucio Marcos Blázquez,10.93893179/g4i7a95,2025-05-13,Reclamo de Servicio,Seguridad Ciudadana,En Línea,0.0,True,True,49,Urgente
2550,Alejandra Barral Sola,10.10623915/j2u4f43,2025-05-11,Licencia de Funcionamiento,Desarrollo Urbano,Presencial,1453.79,True,False,51,Media
2551,Juanito Huertas Folch,10.52250240/z6x2p59,2025-06-24,Solicitud de Partida de Nacimiento,Servicios Públicos,Telefónico,0.0,True,False,7,Baja
2552,Jose Angel Bolaños Taboada,10.81101796/x5c9q50,2025-05-19,Permiso para Evento Público,Desarrollo Urbano,Telefónico,1145.73,True,False,43,Media
2553,Elías Camino Heras,10.63614940/n0x0a64,2025-05-29,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,Telefónico,0.0,True,True,33,Urgente
2554,Roberta Benítez Caparrós,10.94375683/w0p9t33,2025-06-19,Licencia de Funcionamiento,Seguridad Ciudadana,En Línea,1995.3,True,False,12,Baja
